# 考研单词表 · 共 4801 词 · 每 50 词一个单元
# 释义来源：ECDICT（MIT License）https://github.com/skywind3000/ECDICT
单词,音标,中文释义,英文释义
annual,/'ænjuәl/,"n. 年刊, 年报；a. 每年的, 一年一次的, 全年的, 一年生的",n. (botany) a plant that completes its entire life cycle within the space of a year；n. a reference book that is published regularly once every year
anonymous,/ә'nɒnimәs/,"a. 姓氏不详的, 无名的, 无特色的；[计] 无记录",a. having no known name or identity or known source；s. not known or lacking marked individuality
ant,/ænt/,n. 蚂蚁,n. social insect living in organized colonies; characteristically the males and fertile queen have wings during breeding season; wingless sterile females are the workers
antenna,/æn'tenә/,"n. 天线, 触须, 触角；[化] 天线",n. an electrical device that sends or receives radio or television signals；n. sensitivity similar to that of a receptor organ
anticipate,/æn'tisipeit/,"vt. 预期, 占先, 加速, 提前使用；[医] 提前出现, 先期发生",v. act in advance of; deal with ahead of time；v. realize beforehand
antique,/æn'ti:k/,"n. 古董, 古物；a. 古老的, 古风的, 旧式的, 过时的",n. any piece of furniture or decorative object or the like produced in a former period and valuable because of its beauty or rarity；v. shop for antiques
anxiety,/æŋ'zaiәti/,"n. 焦虑, 忧虑, 令人焦虑的事；[医] 焦虑","n. (psychiatry) a relatively permanent state of worry and nervousness occurring in a variety of mental disorders, usually accompanied by compulsive behavior or attacks of panic；n. a vague unpleasant e…"
anxious,/'æŋʃәs/,"a. 忧虑的, 发愁的, 渴望的",s. eagerly desirous；s. causing or fraught with or showing anxiety
anyhow,/'enihau/,"adv. 无论如何, 至少","r. used to indicate that a statement explains or supports a previous statement; anyhow, they're quiet""; anyway, it's gone""; in any case, there was a brief scuffle""；r. in any way whatsoever"
anyone,/'eniwʌn/,pron. 任何人,n. One taken at random rather than by selection; anybody.；[Commonly written as two words.]
anyway,/'eniwei/,"adv. 无论如何, 至少","r used to indicate that a statement explains or supports a previous statement; anyhow, they're quiet""; anyway, it's gone""; in any case, there was a brief scuffle""；r in any way whatsoever"
anywhere,/'enihwєә/,adv. 无论何处,r. at or in or to any place; (`anyplace' is used informally for `anywhere')
apart,/ә'pɑ:t/,"adv. 成零碎, 成距离, 分别地, 分离着；a. 分离的",s. remote and separate physically or socially；s. having characteristics not shared by others
apartment,/ә'pɑ:tmәnt/,"n. 房间, 公寓",n. a suite of rooms usually on one floor of an apartment house
apologise,/ә'pɔlәdʒaiz/,vi. 道歉（等于apologize）,"v defend, explain, clear away, or make excuses for by reasoning；v acknowledge faults or shortcomings or failing"
apology,/ә'pɒlәdʒi/,"n. 道歉, 辩护；[法] 道歉, 谢罪, 辩解者",n. an expression of regret at having caused trouble for someone；n. a formal written defense of something you believe in strongly
appal,/ә'pɒ:l/,"vt. 使惊骇, 使吓坏",v strike with disgust or revulsion；v fill with apprehension or alarm; cause to be unpleasantly surprised
appall,/ә'pɒ:l/,"vt. 使丧胆, 使惊骇",v strike with disgust or revulsion；v fill with apprehension or alarm; cause to be unpleasantly surprised
apparatus,/.æpә'reitәs/,"n. 装置, 器具, 器官；[化] 仪器; 器械",n. equipment designed to serve a specific function；n. (anatomy) a group of body parts that work together to perform a given function
apparent,/ә'pærәnt/,"a. 清晰可见的, 显然的, 表面上的；[电] 外在的",s. clearly revealed to the mind or the senses or judgment；s. appearing as such but not necessarily so
appeal,/ә'pi:l/,"n. 恳求, 诉请, 上诉, 吸引力；vi. 呼吁, 诉请, 要求, 上诉, 有吸引力；vt. 将...上诉",n. attractiveness that interests or pleases or stimulates；n. (law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision a…
appear,/ә'piә/,"vi. 出现, 显得, 来到；[法] 出庭, 到案, 出现",v. come into sight or view；v. be issued or published
appearance,/ә'piәrәns/,"n. 出现, 露面, 外观, 外表, 出版；[计] 外观, 版面",n. outward or visible aspect of a person or thing；n. the event of coming into sight
appendix,/ә'pendiks/,"n. 附录, 附加物, 阑尾；[化] 增补",n. supplementary material that is collected and appended at the back of a book；n. a vestigial process that extends from the lower end of the cecum and that resembles a small pouch
appetite,/'æpitait/,"n. 食欲, 欲望, 爱好；[医] 食欲",n. a feeling of craving something
applaud,/ә'plɒ:d/,"v. 拍手喝彩, 称赞, 赞同",v. clap one's hands or shout after performances to indicate approval；v. express approval of
applause,/ә'plɒ:z/,"n. 鼓掌, 喝彩, 赞许",n. a demonstration of approval by clapping the hands together
appliance,/ә'plaiәns/,"n. 器械, 用具, 应用；[医] 矫正器; 器",n. a device or control that is very useful for a particular job；n. durable goods for home or office use
applicable,/'æplikәbl/,"a. 合适的, 可应用的；[法] 适用的, 适应的",s. capable of being applied; having relevance
application,/.æpli'keiʃәn/,"n. 应用, 申请, 志愿书, 应用程序；[计] 应用, 应用程序",n. the act of bringing something to bear; using it for a particular purpose；n. a verbal or written request for assistance or employment or admission to a school
apply,/ә'plai/,"vt. 涂, 应用；vi. 申请, 适用",v. be pertinent or relevant or applicable；v. ask (for something)
appoint,/ә'pɒint/,"vt. 任命, 指定, 下令；[法] 派, 派任, 任命","v. create and charge with a task or function；v. assign a duty, responsibility or obligation to"
appointment,/ә'pɒintmәnt/,"n. 约会, 委任的职位, 委派；[经] 任命, 派, 指定",n. the act of putting a person into a non-elective position；n. (usually plural) furnishings and equipment (especially for a ship or hotel)
appraisal,/ә'preizәl/,"n. 评价, 估价；[经] 评价, 评估",n. the classification of someone or something with respect to its worth；n. a document appraising the value of something (as for insurance or taxation)
appraise,/ә'preiz/,"vt. 评价, 估价；[经] 评价, 鉴定","v evaluate or estimate the nature, quality, ability, extent, or significance of；v consider in a comprehensive way"
appreciate,/ә'pri:ʃieit/,"vt. 赏识, 鉴别, 为...而感激, 领会, 欣赏；vi. 增值, 涨价",v. recognize with gratitude; be grateful for；v. be fully aware of; realize fully
apprehend,/.æpri'hend/,"vt. 理解, 忧虑, 逮捕；vi. 担心, 理解",v. anticipate with dread or anxiety
apprehensive,/.æpri'hensiv/,"a. 惴惴不安的, 敏悟的, 知晓的",s. quick to understand；s. mentally upset over possible misfortune or danger etc
approach,/ә'prәutʃ/,"n. 接近, 入门；vt. 接近, 近似, 找...商量；vi. 靠近",n. ideas or actions intended to deal with a problem or situation；n. the act of drawing spatially closer to something
appropriate,/ә'prәupriәt/,"a. 适当的；[经] 适当的, 拨出, 占用","v. take possession of by force, as after an invasion；a. suitable for a particular person or place or condition etc"
approval,/ә'pru:vl/,"n. 赞成, 批准；[化] 核准",n. a feeling of liking something or someone good；n. acceptance as satisfactory
approve,/ә'pru:v/,"vt. 赞同, 核准, 为...提供证据；vi. 赞许",v. give sanction to；v. judge to be right or commendable; think well of
approximate,/ә'prɒksimәt/,"a. 大约的, 接近的, 近似的；vt. 接近, 使接近, 粗略估计；vi. 接近于",v. be close or similar；s. not quite exact or correct
apt,/æpt/,"a. 有...倾向的, 易于的, 恰当的, 聪明的；[计] 自动数控语言, 自动图象传输, 自动程序控制, 自动程序设计工具",s. (usually followed by `to') naturally disposed toward；s. at risk of or subject to experiencing something usually unpleasant
arbitrary,/'ɑ:bitrәri/,"a. 任意的, 武断的, 专治的, 霸道的",a. based on or subject to individual discretion or preference or sometimes impulse or caprice
arch,/ɑ:tʃ/,"n. 拱门, 拱形, 足弓；vt. 使成弓形；vi. 拱起, 成弓形；a. 主要的, 调皮的, 傲慢无礼的, 狡猾的",n. a curved shape in the vertical plane that spans an opening；n. a curved bony structure supporting or enclosing organs (especially the inner sides of the feet)
architect,/'ɑ:kitekt/,"n. 建筑师, 设计者, 缔造者",n. someone who creates plans to be used in making something (such as buildings)
architecture,/'ɑ:kitektʃә/,"n. 建筑学, 建筑式样；[计] 体系结构",n. an architectural product or work；n. the discipline dealing with the principles of design and construction and ornamentation of fine buildings
archive,/'ɑ:kaiv/,"vt. 把...存档；n. 档案馆, 档案文件；[计] 挡案库, 存档",n. a depository containing historical records and documents；v. put into an archive
area,/'єәriә/,"n. 区域, 面积, 范围, 空地；[计] 区域",n. a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)；n. a subject of study
argue,/'ɑ:gju/,"vi. 提出理由, 争论, 辩论；vt. 主张, 辩论, 证明, 说服",v. present reasons and arguments；v. have an argument about something
argument,/'ɑ:gjumәnt/,"n. 争论, 论证, 论据, 自变量；[计] 参数",n. a fact or assertion offered as evidence that something is true；n. a discussion in which reasons are advanced for and against some proposition or proposal
arise,/ә'raiz/,"vi. 站立, 出现, 起来",v. originate or come into being；v. rise to one's feet
arithmetic,/ә'riθmәtik/,"n. 算术, 算术知识；[机] 算术; 算术的",n. the branch of pure mathematics dealing with the theory of numerical calculations
army,/'ɑ:mi/,"n. 军队, 陆军",n. a permanent organization of the military land forces of a nation or state；n. a large number of people united for some specific purpose
arouse,/ә'rauz/,"vt. 唤醒, 鼓励, 引起；vi. 醒来","v. call forth (emotions, feelings, and responses)；v. to begin moving, ""As the thunder started the sleeping children began to stir"""
arrange,/ә'reindʒ/,"v. 安排, 排列, 达成协议；[计] 重排",v. put into a proper or systematic order；v. make arrangements for
array,/ә'rei/,"n. 排列, 衣服, 大批, 军队；vt. 布署, 打扮, 排列；[计] 数组; 阵列",n. an orderly arrangement；n. an impressive display
arrest,/ә'rest/,"n. 逮捕, 监禁；vt. 拘捕, 抑制, 吸引, 阻止",n. the state of inactivity following an interruption
arrival,/ә'raivl/,"n. 到达, 抵达, 到达者；[经] 到达, 到达物",n. accomplishment of an objective；n. the act of arriving at a certain place
arrogant,/'ærәɡәnt/,"a. 自大的, 傲慢的",s. having or showing feelings of unwarranted importance out of overbearing pride
arrow,/'ærәu/,"n. 箭, 箭状物, 箭头记号",n. a mark to indicate a direction or relation；n. a projectile with a straight thin shaft and an arrowhead on one end and stabilizing vanes on the other; intended to be shot from a bow
art,/ɑ:t/,"n. 艺术, 人文科学, 技术, 巧妙, 诡计, 美术；[计] 实际保持时间, 特许权和资源表, 平均检索时间, 平均运行时间",n. the products of human creativity; works of art collectively；n. the creation of beautiful or significant things
artery,/'ɑ:tәri/,"n. 动脉, 干道, 要道；[医] 动脉",n. a blood vessel that carries blood from the heart to the body；n. a major thoroughfare that bears important traffic
article,/'ɑ:tikl/,"n. 文章, 冠词, 物品, 物件, 条款, 契约；[计] 信件",n. nonfictional prose forming an independent part of a publication；n. one of a class of artifacts
articulate,/ɑ:'tikjulit/,"a. 发音清晰的, 口才好的；vt. 明白地说, 以关节连接, 使成为系统的整体",v. unite by forming a joint or joints；v. express or state clearly
artificial,/.ɑ:ti'fiʃәl/,"a. 人造的, 假的, 非原地产的；[医] 人工的, 人造的, 伟牟",a. contrived by art rather than nature；s. artificially formal
artist,/'ɑ:tist/,"n. 艺术家, 画家",n. a person whose creative work shows sensitivity and imagination
artistic,/ɑ:'tistik/,"a. 艺术的, 艺术家的, 富有艺术性的",a. relating to or characteristic of art or artists；s. satisfying aesthetic standards and sensibilities
ascend,/ә'send/,"vi. 上升, 追溯, 登高；vt. 攀登","v. travel up, ""We ascended the mountain""；v. go back in order of genealogical succession"
ascertain,/.æsә'tein/,"vt. 确定, 查明；[法] 查明, 弄清, 确定",v. learn or discover with certainty
ash,/æʃ/,"n. 灰, 灰烬；[化] 灰分",n. the residue that remains when something is burned；n. any of various deciduous pinnate-leaved ornamental or timber trees of the genus Fraxinus
